accx,accy,accz
0.8964,0.1632,-0.0086
0.7605,0.1312,0.0105
0.7845,0.0002,0.0943
0.9142,-0.1134,0.1647
0.9665,-0.1041,0.1779
0.9907,-0.0716,0.2248
0.9518,-0.0408,0.2775
0.9308,-0.0511,0.3293
0.8817,-0.0684,0.3413
0.7952,-0.0914,0.3591
0.7918,-0.084,0.3797
0.8651,-0.0496,0.3823
0.9565,-0.0107,0.3696
1.0302,0.0506,0.3249
1.064,0.0972,0.3362
0.9973,0.0933,0.355
0.8978,0.0594,0.3814
0.8724,0.0699,0.3928
1.1101,0.0318,0.3716
1.3442,-0.1219,0.117
1.5511,-0.2658,-0.1505
1.5125,-0.3369,-0.2248
1.2504,-0.2138,-0.1595
0.91,0.0694,-0.1537
0.7532,0.3032,-0.0083
0.8644,0.1454,0.0982
0.9982,-0.0525,0.1173
1.0021,-0.2243,0.0706
0.9086,-0.2846,0.0469
0.8162,-0.2551,0.1038
0.7757,-0.1598,0.1793
0.8021,0.0046,0.1901
0.8499,0.0814,0.1156
0.9416,0.0826,0.1151
1.0065,-0.001,0.1918
1.0085,-0.0696,0.2565
0.9276,-0.1136,0.2668
0.8184,-0.0682,0.2856
0.7625,-0.0164,0.3259
0.783,0.0029,0.3437
0.9447,0.0288,0.3186
1.0891,0.0577,0.2714
1.147,0.0743,0.1774
1.1153,0.0569,0.2106
1.05,0.0474,0.3452
0.9973,-0.0042,0.4024
0.9872,-0.0784,0.3381
1.1925,-0.1424,0.1837
1.5631,-0.1771,0.0559
1.6977,-0.2057,-0.216
1.351,-0.0958,-0.2971
0.8094,-0.0247,-0.0882
0.548,-0.1063,0.1959
0.6965,-0.0608,0.3599
1.0131,-0.0086,0.1598
1.1128,0.0467,-0.0562
1.0378,0.0884,-0.0335
0.8306,0.0366,0.1036
0.7349,-0.0447,0.1495
0.7134,-0.085,0.1422
0.6865,-0.0965,0.1757
0.697,-0.0945,0.1759
0.8118,-0.0779,0.152
0.9276,-0.0577,0.1593
1.0302,-0.0149,0.2045
1.0156,-0.0279,0.2277
0.9083,-0.0718,0.2663
0.8517,-0.0926,0.3191
0.912,-0.0836,0.375
1.0356,-0.0662,0.3701
1.0903,-0.0542,0.3291
1.0688,-0.0462,0.2927
1.0644,0.0127,0.3523
1.031,0.0765,0.4124
0.9719,0.0081,0.3968
0.9941,-0.0618,0.3992
1.1495,-0.0694,0.4534
1.2885,-0.0452,0.2507
1.2462,-0.1322,-0.0247
1.1482,-0.1864,-0.1454
0.9484,-0.1735,-0.2099
0.771,-0.0403,-0.2069
0.7344,0.1642,-0.1925
1.0346,0.1581,-0.0435
1.299,-0.0708,0.0537
1.3412,-0.3225,0.0555
1.106,-0.4749,0.0357
0.8543,-0.4588,0.1126
0.7312,-0.3816,0.2328
0.836,-0.1632,0.2937
0.9208,-0.0178,0.2426
0.9833,0.0437,0.1068
0.9828,0.0274,0.0501
0.9335,-0.0271,0.1676
0.8736,-0.075,0.29
0.8324,-0.0652,0.3425
0.8216,-0.0147,0.2905
0.8201,0.0313,0.2641
0.8389,-0.0042,0.3401
0.9425,-0.0633,0.3701
1.0881,-0.055,0.2595
1.1624,0.0313,0.1422
1.1072,0.1002,0.1722
0.9142,0.0752,0.3152
0.7903,0.0068,0.461
0.7967,-0.1517,0.5289
0.9887,-0.2917,0.4073
1.4719,-0.29,0.2147
1.7153,-0.2358,-0.0132
1.459,-0.1068,-0.2563
1.0327,-0.0076,-0.1366
0.6882,-0.0103,0.0545
0.7222,0.0537,0.1891
0.9504,0.117,0.1371
0.9638,0.1165,0.1063
0.8487,0.0955,0.1016
0.7947,0.0584,0.0865
0.7803,0.01,0.0669
0.7996,-0.0274,0.1124
0.8336,-0.1109,0.2035
0.8983,-0.1654,0.2971
0.9467,-0.1529,0.2878
0.9423,-0.0848,0.2296
0.8966,-0.0125,0.2282
0.8587,0.0093,0.2785
0.8876,-0.0039,0.3313
0.9347,-0.0506,0.3244
0.9907,-0.0694,0.3447
1.0769,-0.0823,0.365
1.1226,-0.0916,0.3296
1.0859,-0.0437,0.3156
0.9628,0.0247,0.3892
0.8165,-0.0117,0.462
0.8069,-0.0735,0.4762
1.0087,-0.042,0.4686
1.2347,0.01,0.4036
1.2807,-0.0195,0.0914
1.2704,-0.1239,-0.1361
1.2572,-0.2072,-0.1847
1.1263,-0.1656,-0.1925
0.9738,-0.0137,-0.1735
0.8893,0.1441,-0.106
0.9684,0.0276,0.0484
1.042,-0.1207,0.1915
0.945,-0.2028,0.1898
0.8143,-0.2917,0.1393
0.7857,-0.3198,0.1449
0.9022,-0.193,0.1906
0.9616,-0.0308,0.2001
0.9398,0.0711,0.1991
0.8951,0.0782,0.192
0.8612,0.0271,0.2182
0.8736,-0.033,0.2775
0.8944,-0.0616,0.3403
0.859,-0.1202,0.3281
0.8338,-0.1077,0.3591
0.836,-0.0792,0.3877
0.847,-0.0733,0.3777
0.9679,-0.0154,0.344
1.1123,-0.0257,0.2724
1.1959,-0.0608,0.2504
1.213,0.001,0.259
1.1135,0.065,0.3445
1.0745,0.0105,0.417
1.2342,-0.1244,0.2436
1.4512,-0.1932,0.2231
1.4771,-0.0762,0.0384
1.169,0.0347,-0.1082
0.8524,-0.0354,-0.0562
0.6494,-0.1478,0.0127
0.6955,-0.17,0.0772
0.9491,0.0002,0.0315
1.0534,0.1009,0.0032
0.9926,0.1642,0.0581
0.8475,0.1483,0.1046
0.8013,0.097,0.1182
0.804,0.0474,0.109
0.8162,0.0066,0.1014
0.8795,-0.0132,0.1258
0.9279,-0.0562,0.1871
0.9389,-0.0828,0.2362
0.911,-0.0884,0.2482
0.8968,-0.1002,0.2702
0.9044,-0.0948,0.3152
0.9174,-0.0884,0.3389
0.9616,-0.0889,0.3249
1.0185,-0.0569,0.3081
1.0713,-0.0176,0.281
1.0945,0.0261,0.2868
1.0302,0.0525,0.3916
0.9235,0.0154,0.5157
0.881,-0.0618,0.5502
0.9286,-0.0689,0.4845
1.053,-0.0332,0.386
1.1907,-0.0916,0.0237
1.33,-0.1383,-0.1867
1.417,-0.1192,-0.193
1.2443,-0.1119,-0.2023
1.0058,0.011,-0.1928
0.8111,0.1713,-0.1478
0.9357,0.0904,0.0772
1.0141,-0.1551,0.2426
0.976,-0.2648,0.2687
0.828,-0.3564,0.171
0.74,-0.3745,0.1727
0.8431,-0.2133,0.2541
0.8734,-0.0112,0.2546
0.8873,0.1517,0.2489
0.9186,0.2113,0.1981
0.8851,0.1412,0.1827
0.8812,0.0144,0.2509
0.9022,-0.0933,0.3232
0.8878,-0.1368,0.3301
0.8602,-0.1478,0.3574
0.8925,-0.0667,0.407
0.9174,0.0095,0.3926
0.9868,0.0354,0.3088
1.1353,-0.0037,0.2377
1.2516,-0.0369,0.2279
1.1705,-0.0005,0.2814
0.9948,-0.0159,0.3506
1.0508,-0.0814,0.3535
1.3447,-0.1823,0.1761
1.5777,-0.1664,0.0027
1.4216,-0.0872,-0.171
0.9506,0.001,-0.0572
0.654,-0.0393,0.1102
0.5487,-0.0938,0.1561
0.9012,0.0178,0.1827
1.1231,0.0716,0.044
1.1082,0.1175,0.0112
0.9408,0.0865,0.0564
0.7979,0.0337,0.0855
0.7471,-0.0161,0.1207
0.7246,-0.0699,0.1722
0.7776,-0.0911,0.2194
0.8372,-0.1026,0.1964
0.9313,-0.055,0.2243
0.9709,-0.0672,0.2042
0.9611,-0.088,0.2624
0.9086,-0.0953,0.3481
0.8424,-0.0782,0.3853
0.8446,-0.0496,0.3816
0.9315,-0.0462,0.4009
1.0437,-0.045,0.4055
1.0942,-0.0161,0.3643
1.0693,0.0381,0.3975
0.9931,0.0926,0.4967
0.9159,0.0684,0.5294
0.9132,0.0386,0.4769
1.0815,0.0296,0.4588
1.2765,-0.0809,0.2839
1.3505,-0.2375,0.0586
1.3075,-0.2846,-0.1287
1.073,-0.2915,-0.1913
0.8355,-0.0542,-0.1322
0.7681,0.2025,-0.0071
1.0073,0.1451,0.1368
1.1365,-0.086,0.1903
1.0774,-0.2311,0.1678
0.9191,-0.3454,0.12
0.7972,-0.3518,0.1698
0.7923,-0.2585,0.2726
0.8585,-0.1121,0.2959
0.8736,0.0254,0.2807
0.9037,0.1038,0.2665
0.8951,0.0845,0.2634
0.8375,0.0171,0.2995
0.8116,-0.0479,0.3367
0.8236,-0.1234,0.3479
0.8946,-0.0796,0.3359
0.9218,-0.0362,0.3579
0.9442,-0.0232,0.3936
0.9858,-0.0281,0.3753
1.0442,-0.0535,0.2707
1.139,-0.1026,0.2775
1.1101,-0.0894,0.4424
0.9508,-0.0401,0.4867
0.9372,-0.1043,0.4283
1.2215,-0.1246,0.268
1.5958,-0.1358,0.1212
1.7407,-0.1478,-0.0447
1.2025,-0.0042,0.0066
0.6567,0.0271,0.1324
0.352,-0.0838,0.116
0.5873,-0.0254,0.1622
1.1717,0.0862,0.0701
1.3957,0.1178,0.0596
1.071,0.0914,0.0442
0.7388,0.0515,0.128
0.6171,0.0059,0.1652
0.6332,-0.0105,0.1969
0.7046,-0.0183,0.2135
0.8155,-0.0347,0.247
0.9359,-0.0613,0.2507
1.0346,-0.0635,0.2282
1.0317,-0.0362,0.2272
0.9364,-0.0322,0.2248
0.8802,-0.031,0.2658
0.8717,-0.0513,0.3645
0.9372,-0.1073,0.4043
1.0056,-0.1024,0.3789
1.0517,-0.0716,0.3486
1.0647,-0.0528,0.3303
1.1011,0.0066,0.3528
1.0097,0.0335,0.4009
0.8951,-0.0086,0.484
0.8609,-0.0366,0.5297
0.9677,0.0376,0.5248
1.147,0.0154,0.3288
1.2465,-0.1371,0.0178
1.364,-0.2448,-0.1823
1.2738,-0.2648,-0.2599
1.03,-0.0738,-0.2216
0.8763,0.1742,-0.1378
1.0056,0.2235,0.0645
1.1043,-0.0506,0.1168
1.1309,-0.1805,0.2025
0.9694,-0.2604,0.1576
0.7461,-0.2585,0.1478
0.6491,-0.1989,0.2221
0.7368,-0.1046,0.2595
0.8429,0.0332,0.2358
0.8837,0.1121,0.2177
0.9208,0.0892,0.1974
0.924,0.0249,0.2016
0.9039,-0.0362,0.2299
0.8749,-0.0933,0.3022
0.8646,-0.0559,0.3757
0.8272,-0.0794,0.3877
0.8492,-0.1153,0.3906
0.9799,-0.0684,0.364
1.0764,-0.0401,0.2524
1.1043,-0.0579,0.1954
1.1194,-0.0594,0.2724
1.0566,-0.0261,0.3826
0.9201,-0.0247,0.4498
0.9701,-0.0366,0.3887
1.2865,-0.0828,0.1705
1.5474,-0.1046,0.0171
1.6544,-0.088,-0.0748
1.1947,-0.0804,-0.0955
0.827,-0.1485,-0.0621
0.7195,-0.1923,-0.0855
1.039,0.0122,0.0151
1.1052,0.1261,0.119
0.9863,0.1163,0.1371
0.8473,0.0479,0.1185
0.7569,-0.0257,0.0801
0.7576,-0.076,0.0967
0.7696,-0.0821,0.1656
0.7801,-0.0569,0.1906
0.8096,-0.0359,0.1754
0.868,-0.0139,0.1972
0.921,0.0068,0.1994
0.9025,0.0022,0.1673
0.8771,-0.0086,0.1791
0.8678,-0.0591,0.2516
0.8854,-0.1085,0.3525
0.9152,-0.1173,0.44
0.9413,-0.0862,0.42
0.9858,-0.0428,0.3472
1.0877,-0.0215,0.31
1.189,0.0129,0.2883
1.0774,0.012,0.3476
0.8934,-0.0845,0.4556
0.8541,-0.1222,0.5568
1.0168,-0.0608,0.5966
1.1722,0.0007,0.323
1.2511,-0.0804,-0.034
1.3288,-0.1722,-0.1639
1.2936,-0.2761,-0.2177
1.0627,-0.1986,-0.2487
0.9169,0.0435,-0.1852
0.8624,0.2614,-0.0034
1.0166,0.1461,0.0789
1.0605,-0.0872,0.1278
0.987,-0.2682,0.152
0.8319,-0.3794,0.1681
0.7857,-0.3391,0.2375
0.8641,-0.1891,0.2509
0.87,-0.0173,0.1722
0.8824,0.0706,0.1727
0.9078,0.0691,0.1849
0.9074,0.0017,0.1969
0.9186,-0.0357,0.2424
0.9232,-0.128,0.2543
0.9044,-0.1305,0.2995
0.8626,-0.0762,0.3494
0.8631,-0.0418,0.3743
0.9154,-0.0125,0.3635
0.964,-0.0083,0.3181
1.0522,-0.0518,0.3015
1.1123,-0.0738,0.2519
1.1441,-0.021,0.2274
1.0803,0.0386,0.2827
0.9687,-0.0122,0.374
1.1292,-0.1031,0.2817
1.4209,-0.202,0.1989
1.5211,-0.1087,0.1121
1.2223,-0.0454,-0.052
0.7928,-0.0166,0.0501
0.6049,-0.1586,0.1319
0.6662,-0.2639,0.1173
1.0583,-0.055,-0.0095
1.1778,0.0987,-0.0833
1.0654,0.2262,-0.0374
0.8333,0.2079,0.0975
0.738,0.0923,0.1805
0.7999,-0.0384,0.1761
0.8636,-0.109,0.1446
0.9066,-0.1339,0.1717
0.9115,-0.1317,0.2333
0.9042,-0.085,0.2575
0.8832,-0.0459,0.2555
0.87,-0.0484,0.2641
0.858,-0.0318,0.2836
0.8839,-0.0415,0.2841
0.9755,-0.0469,0.3037
1.064,-0.0288,0.2836
1.0891,-0.0293,0.2394
1.0837,-0.0457,0.28
1.0571,-0.0423,0.3447
1.0476,-0.0002,0.4278
0.9352,-0.0342,0.4933
0.8575,-0.0904,0.5013
0.8844,-0.0371,0.5182
1.0307,0.0479,0.4683
1.1746,-0.0176,0.0679
1.3244,-0.163,-0.1947
1.3947,-0.2326,-0.266
